MinAbsEStateIndex,qed,SPS,AvgIpc,BalabanJ,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA8,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState2,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,RingCount,fr_Al_COO,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_allylic_oxid,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_methoxy,fr_morpholine,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_pyridine,fr_quatN,fr_thiocyan,T/K,index,Normalized SMILES,lnr
0.80037037,0.194580479,10.24137931,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,4.736862954,0.0,38.2747696,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,378.15,16,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.09531018
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,318.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.18492705
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,328.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.201659174
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.215937286
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,348.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.231089091
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,358.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.24495598
0.640768141,0.433545074,7.3125,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,4.567099648,0.0,0.0,6.544756406,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368.15,17,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.259677592
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,318.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.646733697
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,328.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.688249093
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,338.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.72455072
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,348.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.759580571
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,358.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.793424749
0.73,0.412122732,15.875,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,0.0,31.16497206,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,368.15,18,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.827769907
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,313.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.173953307
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,323.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.139761942
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,333.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.086177696
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,343.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.067658648
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,353.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.029558802
0.225597994,0.349815811,11.17391304,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,9.460511251,7.822697123,17.78086358,27.204971,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,363.15,19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,-0.020202707
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],2.272125886
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],2.223541886
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],2.171336806
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],2.117459609
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],2.056684555
0.80787037,0.434587442,10.75,2.609993054,3.25e-07,-0.92,2607.383061,8.393419499,4.552749874,12.39368714,16.72632066,0.0,4.183085433,17.55199628,0.0,6.420821623,0.0,20.70222593,10.39900058,4.567099648,0.0,24.64744405,28.1745144,0.0,0.0,0.0,13.65455395,12.84164325,0.0,7.047671983,38.96202915,0.0,0.0,0.0,0.0,0.0,8.817018141,3.361944444,-1.560073696,0.666666667,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.15,20,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1.996059933
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,313.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.695615609
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,323.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.665818246
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,333.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.640936579
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,343.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.611435915
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,353.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.581038438
1.038966049,0.55028619,10.73333333,2.650534788,2.65e-07,-0.68,1823.567934,6.408505623,13.94090593,12.39368714,6.327320075,7.822697123,4.565048285,9.134199296,0.0,6.9237372,14.21959508,13.59242839,7.822697123,9.460511251,7.822697123,18.78669473,27.204971,0.0,0.0,0.0,20.76435149,0.0,0.0,17.8116152,33.06249482,0.0,0.0,9.951388889,0.0,0.0,6.142361111,3.181388889,0.193611111,0.625,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,363.15,21,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,1.549687908
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,318.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.266947603
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,328.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.30833282
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,338.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.345472367
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,348.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.378766095
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,358.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.415853163
0.142100813,0.442761307,8.222222222,2.765196772,4.94e-07,-2.54,9423.7906,7.71296717,15.26064606,12.39368714,6.327320075,0.0,10.11132579,9.134199296,0.0,6.420821623,18.80713381,20.70222593,5.969305288,4.567099648,0.0,17.64620248,23.12382853,5.316788604,5.969305288,6.420821623,12.96557803,19.49610973,0.0,34.9028785,10.05365156,10.52378311,0.0,10.77053225,-0.142100813,0.0,9.805007795,0.857083333,3.383730316,0.454545455,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,368.15,22,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,1.446918983
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.703097511
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.746687947
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.792992516
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.841567186
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.88376754
0.402777778,0.488779243,7.4,2.676978509,2.65e-07,-2.45,2302.201518,4.975797995,0.0,12.39368714,6.327320075,0.0,0.0,24.91987396,0.0,6.9237372,0.0,13.59242839,0.0,4.567099648,0.0,4.567099648,13.59242839,0.0,0.0,0.0,6.544756406,18.20766394,0.0,17.8116152,24.01500049,15.78567466,0.0,0.0,-0.402777778,4.1875,6.142361111,3.181388889,2.02,0.3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.15,23,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,0.920282753
0.314183673,0.548141642,17.25,2.294657921,3.85e-07,-1.34,3010.591192,7.01854827,24.85020432,13.08951281,0.0,0.0,5.316788604,0.0,0.0,0.0,25.41401578,26.80619232,0.0,0.0,0.0,56.09214535,4.736862954,5.316788604,0.0,6.606881965,43.75188563,12.38631219,0.0,0.0,12.36446059,20.36717346,0.0,0.0,0.0,0.0,3.475694444,5.345649093,2.234305556,0.8,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,318.15,24,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,2.298577072
