SMILES,IL_SMILES,T/K,r,Normalized SMILES,index,index1,lnr
C=Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,348.15,5.81,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,18,109,1.7595805708638197
C=Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,358.15,6.01,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,18,110,1.7934247485471162
C=Cc1ccccc1,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,368.15,6.22,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,18,111,1.827769906751088
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,313.15,1.19,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,112,0.17395330712343798
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,323.15,1.15,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,113,0.13976194237515863
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,333.15,1.09,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,114,0.08617769624105241
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,343.15,1.07,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,115,0.06765864847381486
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,353.15,1.03,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,116,0.02955880224154443
C=Cc1ccccc1,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,363.15,0.98,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,19,117,-0.020202707317519466
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],313.15,9.7,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,118,2.272125885509337
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],323.15,9.24,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,119,2.2235418856535927
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],333.15,8.77,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,120,2.1713368063840917
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],343.15,8.31,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,121,2.1174596088673567
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],353.15,7.82,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,122,2.05668455455722
C=Cc1ccccc1,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],363.15,7.36,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],20,123,1.9960599327407849
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,313.15,5.45,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,124,1.6956156086751528
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,323.15,5.29,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,125,1.665818245870208
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,333.15,5.16,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,126,1.6409365794934714
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,343.15,5.01,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,127,1.6114359150967734
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,353.15,4.86,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,128,1.5810384379124025
C=Cc1ccccc1,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,363.15,4.71,CC[n+]1ccn(C)c1.COP(=O)([O-])OC,21,129,1.5496879080283263
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,318.15,3.55,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,130,1.2669476034873244
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,328.15,3.7,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,131,1.308332819650179
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,338.15,3.84,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,132,1.3454723665996355
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,348.15,3.97,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,133,1.3787660946990992
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,358.15,4.12,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,134,1.415853163361435
C=Cc1ccccc1,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,368.15,4.25,COC(=O)CCC[n+]1ccn(C)c1.N#C[N-]C#N,22,135,1.4469189829363254
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,318.15,2.02,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,136,0.7030975114131134
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,328.15,2.11,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,137,0.7466879474879751
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,338.15,2.21,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,138,0.7929925155296614
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,348.15,2.32,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,139,0.8415671856782185
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,358.15,2.42,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,140,0.883767540168595
C=Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,368.15,2.51,CC[n+]1ccn(C)c1.N#C[C-](C#N)C#N,23,141,0.9202827531436925
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,318.15,9.96,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,142,2.298577071596507
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,328.15,10.3,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,143,2.33214389523559
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,338.15,10.5,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,144,2.3513752571634776
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,348.15,10.8,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,145,2.379546134130174
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,358.15,11.0,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,146,2.3978952727983707
C=Cc1ccccc1,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,368.15,11.3,C[N+]1(CCCO)CCOCC1.N#C[N-]C#N,24,147,2.424802725718295
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,318.15,5.97,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,148,1.7867469274045107
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,328.15,6.25,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,149,1.8325814637483102
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,338.15,6.57,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,150,1.8825138324965192
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,348.15,6.82,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,151,1.9198594718553708
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,358.15,7.14,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,152,1.965712776351493
C=Cc1ccccc1,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,368.15,7.39,Cn1cc[n+](CCCO)c1.N#C[N-]C#N,25,153,2.0001277349601105
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,313.15,1.25,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,154,0.22314355131420976
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,323.15,1.22,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,155,0.19885085874516517
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,333.15,1.2,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,156,0.1823215567939546
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,343.15,1.18,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,157,0.16551443847757333
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,353.15,1.16,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,158,0.14842000511827322
C=Cc1ccccc1,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,363.15,1.14,CCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,26,159,0.131028262406404
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,1.29,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,160,0.25464221837358075
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,1.32,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,161,0.27763173659827955
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,1.33,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,162,0.28517894223366247
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,1.36,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,163,0.3074846997479607
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,1.37,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,164,0.3148107398400336
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,1.39,COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,27,165,0.3293037471426003
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.15,1.08,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,166,0.0769610411361284
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.15,1.1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,167,0.09531017980432493
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.15,1.13,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,168,0.12221763272424911
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,348.15,1.14,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,169,0.131028262406404
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.15,1.16,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,170,0.14842000511827322
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,1.19,COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,28,171,0.17395330712343798
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,0.66,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,172,-0.4155154439616658
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,0.706,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,173,-0.34814004148889505
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,0.752,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,174,-0.28501895503229724
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,0.805,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,175,-0.21691300156357363
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,0.849,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,176,-0.16369609267078977
C=Cc1ccccc1,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,0.901,COCC[N+]1(C)CCCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,29,177,-0.10425002137379911
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.62,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,178,0.4824261492442928
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.69,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,179,0.5247285289349821
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.76,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,180,0.5653138090500605
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.83,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,181,0.6043159668533296
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.9,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,182,0.6418538861723947
C=Cc1ccccc1,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.97,C[n+]1ccn(CCO)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,30,183,0.6780335427498971
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,0.806,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,184,-0.2156715364755087
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,0.856,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,185,-0.15548490284039498
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,0.905,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,186,-0.0998203352822109
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,0.962,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,187,-0.038740828316430595
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.02,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,188,0.01980262729617973
C=Cc1ccccc1,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.07,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,31,189,0.06765864847381486
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.05,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,190,0.04879016416943204
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.11,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,191,0.10436001532424286
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.17,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,192,0.1570037488096647
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.22,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,193,0.19885085874516517
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.28,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,194,0.2468600779315258
C=Cc1ccccc1,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.34,CC[N+](C)(C)CCOC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,32,195,0.29266961396282004
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,318.15,5.45,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,196,1.6956156086751528
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,328.15,5.525,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,197,1.7092832474038167
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,338.15,5.6,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,198,1.7227665977411035
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,348.15,5.66,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,199,1.7334238922150915
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,358.15,5.73,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,200,1.7457155307266483
C=Cc1ccccc1,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,368.15,5.78,COP(=O)([O-])OC.C[N+]1(CCO)CCCC1,33,201,1.7544036826842861
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.04,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,202,0.03922071315328133
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.09,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,203,0.08617769624105241
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.15,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,204,0.13976194237515863
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.2,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,205,0.1823215567939546
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.25,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,206,0.22314355131420976
C=Cc1ccccc1,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,368.15,1.31,COCC[N+]1(C)CCOCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,34,207,0.2700271372130602
C=Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,318.15,1.09,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,35,208,0.08617769624105241
C=Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,1.16,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,35,209,0.14842000511827322
C=Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,338.15,1.23,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,35,210,0.20701416938432612
C=Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,348.15,1.3,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,35,211,0.26236426446749106
C=Cc1ccccc1,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.15,1.37,CCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,35,212,0.3148107398400336
