MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,index,Normalized SMILES,T/K,lnr
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,303.15,0.89853401
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,313.15,0.906240396
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,323.15,0.91228271
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,333.15,0.92068108
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,343.15,0.928614482
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,353.15,0.933344486
10.66203704,10.66203704,1.150138889,-6.090277778,0.476113751,11.88888889,288.291,273.171,288.075548,106,0,0.485234805,-0.741154773,0.741154773,0.485234805,1.388888889,1.888888889,2.166666667,32.24019366,10.33121447,2.364284301,-2.08125713,2.198790336,-2.300196409,7.861226175,-0.696345189,2.588571201,3.31E-07,453.8680716,14.39734123,10.01468492,10.8311815,8.075698503,5.10774789,6.51599618,3.570326072,4.941484412,1.877072277,2.444018987,0.97467268,0.97467268,-1.09,4884.633856,16.91,6.738687055,6.59817512,103.6008806,4.552749874,12.39368714,10.11812686,6.327320075,0,5.508330501,0,17.55199628,13.17124514,0,13.34455882,6.420821623,0,13.59242839,30.70889165,10.11812686,0,4.567099648,7.047671983,31.81846735,0,18.72100722,0,0,4.567099648,13.17124514,0,0,23.04597701,23.71055525,0,19.76538045,18.72100722,0,0,0,66.01,15.62645736,13.17124514,0,0,0,6.544756406,12.84164325,0,7.047671983,34.77894371,12.97054686,63.17972222,0,0,0,-5.645833333,0,0,8.817018141,3.361944444,-4.046184807,0.666666667,18,0,5,0,0,0,0,1,1,4,0,9,3,0,0,0,1,1.1641,56.2682,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,363.15,0.943905899
10.5162037,10.5162037,1.1675,-5.194444444,0.600698505,10.78947368,280.29,261.138,280.1398625,110,0,0.430292217,-0.541726828,0.541726828,0.430292217,1.315789474,1.894736842,2.263157895,19.41348679,10.18651591,2.283439199,-2.029745289,2.109999649,-2.371973188,5.7024805,-0.696403573,2.700821183,3.99E-07,375.2965548,14.88890506,11.1124019,11.1124019,8.769074176,6.061872035,6.061872035,4.162784516,4.162784516,2.325053947,2.325053947,1.355138891,1.355138891,-1.53,10182.09586,17.47,8.550866729,9.097011807,110.0228267,9.901064579,18.36299243,0,6.327320075,0,6.176298517,0,9.134199296,13.17124514,0,19.76538045,12.84164325,0,13.59242839,27.63940937,5.969305288,0,4.567099648,7.047671983,45.32807861,0,18.72100722,0,0,9.673627043,13.17124514,0,0,16.71270345,18.38696557,0,32.60702369,18.72100722,0,0,0,48.94,12.14560381,13.17124514,0,0,0,0,32.2280429,0,0,41.8266157,9.901064579,35.87746103,0,8.784722222,8.784722222,0,-3.006944444,0,6.505432886,3.413194444,2.05807831,0.666666667,19,0,4,0,0,0,0,1,1,3,0,7,5,0,0,0,1,1.1915,60.812,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,303.15,0.824175443
10.5162037,10.5162037,1.1675,-5.194444444,0.600698505,10.78947368,280.29,261.138,280.1398625,110,0,0.430292217,-0.541726828,0.541726828,0.430292217,1.315789474,1.894736842,2.263157895,19.41348679,10.18651591,2.283439199,-2.029745289,2.109999649,-2.371973188,5.7024805,-0.696403573,2.700821183,3.99E-07,375.2965548,14.88890506,11.1124019,11.1124019,8.769074176,6.061872035,6.061872035,4.162784516,4.162784516,2.325053947,2.325053947,1.355138891,1.355138891,-1.53,10182.09586,17.47,8.550866729,9.097011807,110.0228267,9.901064579,18.36299243,0,6.327320075,0,6.176298517,0,9.134199296,13.17124514,0,19.76538045,12.84164325,0,13.59242839,27.63940937,5.969305288,0,4.567099648,7.047671983,45.32807861,0,18.72100722,0,0,9.673627043,13.17124514,0,0,16.71270345,18.38696557,0,32.60702369,18.72100722,0,0,0,48.94,12.14560381,13.17124514,0,0,0,0,32.2280429,0,0,41.8266157,9.901064579,35.87746103,0,8.784722222,8.784722222,0,-3.006944444,0,6.505432886,3.413194444,2.05807831,0.666666667,19,0,4,0,0,0,0,1,1,3,0,7,5,0,0,0,1,1.1915,60.812,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,313.15,0.871293366
10.5162037,10.5162037,1.1675,-5.194444444,0.600698505,10.78947368,280.29,261.138,280.1398625,110,0,0.430292217,-0.541726828,0.541726828,0.430292217,1.315789474,1.894736842,2.263157895,19.41348679,10.18651591,2.283439199,-2.029745289,2.109999649,-2.371973188,5.7024805,-0.696403573,2.700821183,3.99E-07,375.2965548,14.88890506,11.1124019,11.1124019,8.769074176,6.061872035,6.061872035,4.162784516,4.162784516,2.325053947,2.325053947,1.355138891,1.355138891,-1.53,10182.09586,17.47,8.550866729,9.097011807,110.0228267,9.901064579,18.36299243,0,6.327320075,0,6.176298517,0,9.134199296,13.17124514,0,19.76538045,12.84164325,0,13.59242839,27.63940937,5.969305288,0,4.567099648,7.047671983,45.32807861,0,18.72100722,0,0,9.673627043,13.17124514,0,0,16.71270345,18.38696557,0,32.60702369,18.72100722,0,0,0,48.94,12.14560381,13.17124514,0,0,0,0,32.2280429,0,0,41.8266157,9.901064579,35.87746103,0,8.784722222,8.784722222,0,-3.006944444,0,6.505432886,3.413194444,2.05807831,0.666666667,19,0,4,0,0,0,0,1,1,3,0,7,5,0,0,0,1,1.1915,60.812,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,323.15,0.90016135
